,Mood-0,Energy-0,Deep_work-0,Stoicism-0,Optimization_power-0,Sleep-0,Meditation-0,Sport-0,Social_interactions-0,Mood-1,Energy-1,Deep_work-1,Stoicism-1,Optimization_power-1,Sleep-1,Meditation-1,Sport-1,Social_interactions-1,Mood-2,Energy-2,Deep_work-2,Stoicism-2,Optimization_power-2,Sleep-2,Meditation-2,Sport-2,Social_interactions-2
0,-0.5689438942295137,-0.617875421926255,0.8087088310858142,-0.6670709057034797,-2.586047177164842,-0.6646953483043561,-1.3075903761068703,-3.352353634010238,0.14640648774822113,-1.9132481735782472,-1.0236824371836715,-0.43571044284909793,0.6689549715319419,-0.6118413963920595,-0.5395075752726003,-0.13643255270601676,1.8496613779715958,-1.840294341105734,0.16223490030489807,0.3671604153236711,1.558063694315946,0.7193328691534963,-1.5212010032796726,-0.7776641501985705,-0.5897152327701828,-2.056610955654869,0.05668564795832612
1,-1.9132481735782472,-1.0236824371836715,-0.43571044284909793,0.6689549715319419,-0.6118413963920595,-0.5395075752726003,-0.13643255270601676,1.8496613779715958,-1.840294341105734,0.16223490030489807,0.3671604153236711,1.558063694315946,0.7193328691534963,-1.5212010032796726,-0.7776641501985705,-0.5897152327701828,-2.056610955654869,0.05668564795832612,-1.1611388644296436,-2.1016200564921155,-0.01904830781254421,-0.11920473871831676,0.9153591362903334,-0.0036486956607636734,-0.8966320391843533,-1.7277078537003507,0.09133190998295523
2,0.16223490030489807,0.3671604153236711,1.558063694315946,0.7193328691534963,-1.5212010032796726,-0.7776641501985705,-0.5897152327701828,-2.056610955654869,0.05668564795832612,-1.1611388644296436,-2.1016200564921155,-0.01904830781254421,-0.11920473871831676,0.9153591362903334,-0.0036486956607636734,-0.8966320391843533,-1.7277078537003507,0.09133190998295523,0.9744484379095026,1.8942454262812438,1.57994931719434,-2.356105183597983,-0.05726624504801672,0.08906379835727962,0.2807935823203843,4.102514041561057,0.9798144269439154
3,-1.1611388644296436,-2.1016200564921155,-0.01904830781254421,-0.11920473871831676,0.9153591362903334,-0.0036486956607636734,-0.8966320391843533,-1.7277078537003507,0.09133190998295523,0.9744484379095026,1.8942454262812438,1.57994931719434,-2.356105183597983,-0.05726624504801672,0.08906379835727962,0.2807935823203843,4.102514041561057,0.9798144269439154,-0.9363777355593725,0.570344379406799,-0.6456177213176154,-0.30799290213892677,-1.5051649816044104,0.7094974210041832,-0.34235183142651554,-1.4974007107401528,-0.2251128739309363
4,0.9744484379095026,1.8942454262812438,1.57994931719434,-2.356105183597983,-0.05726624504801672,0.08906379835727962,0.2807935823203843,4.102514041561057,0.9798144269439154,-0.9363777355593725,0.570344379406799,-0.6456177213176154,-0.30799290213892677,-1.5051649816044104,0.7094974210041832,-0.34235183142651554,-1.4974007107401528,-0.2251128739309363,0.36570087503960025,-0.5606966126243467,0.44429978795924024,0.5502972494745616,1.042056260467131,1.1515943619699565,0.1727652929578102,1.4516455180600514,0.5410560539680073
5,-0.9363777355593725,0.570344379406799,-0.6456177213176154,-0.30799290213892677,-1.5051649816044104,0.7094974210041832,-0.34235183142651554,-1.4974007107401528,-0.2251128739309363,0.36570087503960025,-0.5606966126243467,0.44429978795924024,0.5502972494745616,1.042056260467131,1.1515943619699565,0.1727652929578102,1.4516455180600514,0.5410560539680073,-0.9524238293550226,-0.17462762869430704,0.7512682319421224,0.3723374834563674,-0.968373697487296,1.6064596975640426,-1.7507997257524361,-2.1320448862667307,-0.9944506625162899
6,0.36570087503960025,-0.5606966126243467,0.44429978795924024,0.5502972494745616,1.042056260467131,1.1515943619699565,0.1727652929578102,1.4516455180600514,0.5410560539680073,-0.9524238293550226,-0.17462762869430704,0.7512682319421224,0.3723374834563674,-0.968373697487296,1.6064596975640426,-1.7507997257524361,-2.1320448862667307,-0.9944506625162899,0.4417166357956823,-0.2146788538400859,0.10700856715245134,-0.763606297753241,-2.2409632252150065,0.42859871748984824,-0.7552369982733739,2.968981597515139,-0.6405291243989567
7,-0.9524238293550226,-0.17462762869430704,0.7512682319421224,0.3723374834563674,-0.968373697487296,1.6064596975640426,-1.7507997257524361,-2.1320448862667307,-0.9944506625162899,0.4417166357956823,-0.2146788538400859,0.10700856715245134,-0.763606297753241,-2.2409632252150065,0.42859871748984824,-0.7552369982733739,2.968981597515139,-0.6405291243989567,-0.286062921190253,0.1943781036455181,0.7179369371376575,1.066405728681375,-2.4560837552946557,1.0788667434687882,-1.3921737898336544,-1.9228027472425187,0.7870233893282099
8,0.4417166357956823,-0.2146788538400859,0.10700856715245134,-0.763606297753241,-2.2409632252150065,0.42859871748984824,-0.7552369982733739,2.968981597515139,-0.6405291243989567,-0.286062921190253,0.1943781036455181,0.7179369371376575,1.066405728681375,-2.4560837552946557,1.0788667434687882,-1.3921737898336544,-1.9228027472425187,0.7870233893282099,0.8811952056133987,-1.2434700648840344,1.3900337844515578,1.9446891823577657,0.13500100879372634,0.7879728104865988,-0.1396609943956214,-0.11956999817024738,1.765451629923503
9,-0.286062921190253,0.1943781036455181,0.7179369371376575,1.066405728681375,-2.4560837552946557,1.0788667434687882,-1.3921737898336544,-1.9228027472425187,0.7870233893282099,0.8811952056133987,-1.2434700648840344,1.3900337844515578,1.9446891823577657,0.13500100879372634,0.7879728104865988,-0.1396609943956214,-0.11956999817024738,1.765451629923503,0.8952375935893128,-0.2394517850365676,0.34565380100306525,0.15824918347876035,1.1213571509557385,0.8124697197801284,-0.7752459917893338,-0.3515362797911821,0.9457769380419578
10,0.8811952056133987,-1.2434700648840344,1.3900337844515578,1.9446891823577657,0.13500100879372634,0.7879728104865988,-0.1396609943956214,-0.11956999817024738,1.765451629923503,0.8952375935893128,-0.2394517850365676,0.34565380100306525,0.15824918347876035,1.1213571509557385,0.8124697197801284,-0.7752459917893338,-0.3515362797911821,0.9457769380419578,-0.11681665383919826,1.0566714103451171,-0.11645844619519556,-0.8376668263854545,0.6271961680060234,1.3871656229052358,0.9727061684142306,1.128146675408865,0.6944332849518645
11,0.8952375935893128,-0.2394517850365676,0.34565380100306525,0.15824918347876035,1.1213571509557385,0.8124697197801284,-0.7752459917893338,-0.3515362797911821,0.9457769380419578,-0.11681665383919826,1.0566714103451171,-0.11645844619519556,-0.8376668263854545,0.6271961680060234,1.3871656229052358,0.9727061684142306,1.128146675408865,0.6944332849518645,-0.3324378261359105,-0.4266637845025193,-0.1484457437949192,-0.15917822040576243,-0.7754082487387678,0.6326689094359659,-0.762959064257364,-1.3766861051421881,-0.2502723793277487
12,-0.11681665383919826,1.0566714103451171,-0.11645844619519556,-0.8376668263854545,0.6271961680060234,1.3871656229052358,0.9727061684142306,1.128146675408865,0.6944332849518645,-0.3324378261359105,-0.4266637845025193,-0.1484457437949192,-0.15917822040576243,-0.7754082487387678,0.6326689094359659,-0.762959064257364,-1.3766861051421881,-0.2502723793277487,-0.33639751795913575,0.07851183646749488,1.9216188763936841,1.9510932267563472,-0.42924263652232053,0.6925065241674616,0.1651214447727878,1.514642397519668,1.0848994741632683
13,-0.3324378261359105,-0.4266637845025193,-0.1484457437949192,-0.15917822040576243,-0.7754082487387678,0.6326689094359659,-0.762959064257364,-1.3766861051421881,-0.2502723793277487,-0.33639751795913575,0.07851183646749488,1.9216188763936841,1.9510932267563472,-0.42924263652232053,0.6925065241674616,0.1651214447727878,1.514642397519668,1.0848994741632683,-0.13413241641703816,1.0237998464571183,1.4619884637146816,-0.39786119431762035,3.9594414468835417,1.328035313745616,0.9875810769608401,0.43566714407534646,-0.57615427337379
14,-0.33639751795913575,0.07851183646749488,1.9216188763936841,1.9510932267563472,-0.42924263652232053,0.6925065241674616,0.1651214447727878,1.514642397519668,1.0848994741632683,-0.13413241641703816,1.0237998464571183,1.4619884637146816,-0.39786119431762035,3.9594414468835417,1.328035313745616,0.9875810769608401,0.43566714407534646,-0.57615427337379,1.301307253590571,2.496935497121112,-0.45312978128092357,0.09741197391602754,2.3064058734921247,0.8396050719683137,1.9326289943888988,3.359775749672897,0.1870101429219655
15,-0.13413241641703816,1.0237998464571183,1.4619884637146816,-0.39786119431762035,3.9594414468835417,1.328035313745616,0.9875810769608401,0.43566714407534646,-0.57615427337379,1.301307253590571,2.496935497121112,-0.45312978128092357,0.09741197391602754,2.3064058734921247,0.8396050719683137,1.9326289943888988,3.359775749672897,0.1870101429219655,1.001276280874463,-1.621661730204555,1.0360516401692035,0.5518600410416405,-0.9214470655009649,1.964780223855892,-1.0919986909756483,-1.8937580849762736,-0.8166852123339
16,1.301307253590571,2.496935497121112,-0.45312978128092357,0.09741197391602754,2.3064058734921247,0.8396050719683137,1.9326289943888988,3.359775749672897,0.1870101429219655,1.001276280874463,-1.621661730204555,1.0360516401692035,0.5518600410416405,-0.9214470655009649,1.964780223855892,-1.0919986909756483,-1.8937580849762736,-0.8166852123339,-0.6131877362159044,-0.8529000109443636,0.3214319275213302,-0.2173701407751536,-0.5252923491172022,-0.38940213024864523,0.00921606811420418,1.8205699025283342,-0.11284146146102077
